step_size,num_minibatches,rollout_steps,entropy_coef,auc_seed_1000,auc_seed_2000,auc_seed_3000,auc_seed_4000,auc_seed_5000,auc_seed_6000,auc_seed_7000,auc_seed_8000,auc_seed_9000,auc_seed_10000,auc_seed_11000,auc_seed_12000,auc_seed_13000,auc_seed_14000,mean_auc,std_auc,min_auc,max_auc,n_seeds,file_name
3.0000000000000014e-05,16,2750,0.0,-42029.860160499375,79442.12342294634,-31301.219061345924,-26961.98574938114,-36290.177911048886,-29751.39014875928,-23879.296628181793,-36281.44901767428,-30032.363556447857,-31710.188748701956,-32250.33982457631,-26996.48944416005,-35052.686620838685,-29110.177562355697,-23728.964357930352,28961.225635861436,-42029.860160499375,79442.12342294634,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_1000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_11000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_12000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_13000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_14000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_2000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_3000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_4000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_5000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_6000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_7000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_8000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0;car-train_9000_5000000_ss_3.0000000000000014e-05_m_16_r_2750_e_0.0
3.0000000000000014e-05,44,5000,0.05,-33511.53221054002,-32172.12975511645,-34598.327972528794,-30090.417644919286,-31734.08805803905,-33653.361019281525,78827.17324536412,-36002.088695131635,-32751.12402003171,-34270.49476176306,-31860.459438638252,-30591.07720666875,-36422.26356211555,-30068.266054723583,-24921.318368152395,28839.084510165092,-36422.26356211555,78827.17324536412,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_1000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_11000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_12000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_13000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_14000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_2000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_3000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_4000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_5000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_6000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_7000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_8000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05;car-train_9000_5000000_ss_3.0000000000000014e-05_m_44_r_5000_e_0.05
3.0000000000000014e-05,72,3875,0.05,-43743.04898841325,-43713.133186192346,204008.82349755827,-42102.676836323684,-40602.29674361124,-43976.32683326479,-41891.06368195057,-45699.48953361037,-44617.83175996738,-44999.7138033732,-38747.83055650894,-41818.223129664984,-44517.41522835495,-44931.762849134495,-25525.142116629428,63688.63026713298,-45699.48953361037,204008.82349755827,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_1000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_11000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_12000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_13000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_14000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_2000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_3000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_4000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_5000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_6000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_7000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_8000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05;car-train_9000_5000000_ss_3.0000000000000014e-05_m_72_r_3875_e_0.05
3.0000000000000014e-05,128,1625,0.0,7045.560210890776,-37054.930724820886,-37256.3165716802,-15272.431911175123,-50834.327099872826,-35486.368186936816,-38193.1763702192,-34350.93757064921,-37578.39463805287,-48098.857458398066,76466.09342014736,-30486.202916517123,-38283.89275589169,-38763.756209756044,-25581.99562735227,31435.147483610064,-50834.327099872826,76466.09342014736,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_1000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_11000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_12000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_13000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_14000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_2000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_3000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_4000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_5000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_6000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_7000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_8000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0;car-train_9000_5000000_ss_3.0000000000000014e-05_m_128_r_1625_e_0.0
0.0030000000000000014,16,5000,0.0,-36662.75253382398,-48825.5255990886,-30636.805351269566,13762.075697285112,-33213.283729666065,-34314.64627570889,-34400.9351783915,-49495.09404685697,-33398.7412738994,-30020.485399495894,-35384.4348510716,47467.90836952585,-36636.86977128661,-34459.06860244824,-26872.761324728308,24944.97261055278,-49495.09404685697,47467.90836952585,18,car-train_10000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_1000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_11000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_12000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_13000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_14000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_2000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_3000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_4000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_5000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_6000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_7000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_8000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0;car-train_9000_5000000_ss_0.0030000000000000014_m_16_r_5000_e_0.0
0.0003000000000000001,44,5000,0.0,-28338.947351770614,-27246.496710630254,-35025.994444527154,-21670.768176416834,-20402.896645170127,-28388.1969426954,-29878.363185478644,-29658.55604154912,-26224.450034637586,-29336.31332462472,-29282.225890726968,-28659.075079797356,-29105.334467247092,-26154.240453183615,-27812.275624889677,3437.2349681422975,-35025.994444527154,3437.2349681422975,18,car-train_10000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_1000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_11000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_12000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_13000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_14000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_2000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_3000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_4000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_5000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_6000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_7000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_8000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0;car-train_9000_5000000_ss_0.0003000000000000001_m_44_r_5000_e_0.0
0.0003000000000000001,16,1625,0.0,-14757.195311505848,-26364.428737412436,-33806.86449729286,-24896.17040688497,-19264.718345104444,-45194.35288781434,-24987.84325264942,-30398.654052324266,-23595.036934857624,-26287.519632632568,-36850.040837195535,-34148.70820449995,-25200.133776205974,-31145.905609217185,-28349.826606114104,7380.799148516666,-45194.35288781434,7380.799148516666,18,car-train_10000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_1000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_11000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_12000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_13000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_14000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_2000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_3000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_4000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_5000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_6000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_7000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_8000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0;car-train_9000_5000000_ss_0.0003000000000000001_m_16_r_1625_e_0.0
3.0000000000000014e-05,16,5000,0.0,-30719.43639584296,-30412.612290717443,10815.346280738739,-31592.732196586145,-29827.809893748974,-32492.37824445153,-28449.29911126897,-40185.29048126125,-31816.83603746958,-32593.830667588103,-30914.772192240096,-28314.213359215508,-33741.4018590496,-31127.409007751496,-28669.47681831807,11293.79136321535,-40185.29048126125,11293.79136321535,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_1000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_11000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_12000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_13000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_14000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_2000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_3000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_4000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_5000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_6000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_7000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_8000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0;car-train_9000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.0
0.0009486832980505143,44,3875,0.0,-39410.52794558371,-38659.44303924282,-38393.84431279952,-33292.41336161599,-35080.12164506283,-32998.739363736764,-31338.56475224817,-30055.00570028631,-23733.973634688828,-34313.66117215431,-34942.854217941465,-31464.20212169739,37006.50523526441,-42164.169491063214,-29202.92968020406,18888.44351088785,-42164.169491063214,37006.50523526441,18,car-train_10000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_1000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_11000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_12000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_13000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_14000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_2000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_3000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_4000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_5000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_6000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_7000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_8000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0;car-train_9000_5000000_ss_0.0009486832980505143_m_44_r_3875_e_0.0
9.48683298050514e-05,128,2750,0.0,-30778.392603824628,-36708.379163622696,-36846.791943606164,-36448.571174033204,-34613.68106347404,-32154.484915114022,-34765.04169889178,-33928.370694553174,-33548.33105281313,-31734.257718433142,21093.28164662658,-29451.451833820873,-34708.9357542666,-40021.20834381681,-30329.615450974547,14505.261937956615,-40021.20834381681,21093.28164662658,18,car-train_10000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_1000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_11000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_12000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_13000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_14000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_2000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_3000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_4000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_5000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_6000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_7000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_8000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0;car-train_9000_5000000_ss_9.48683298050514e-05_m_128_r_2750_e_0.0
0.0003000000000000001,100,3875,0.0,-33127.255156806525,-34204.236901729375,-31822.76251153297,-49962.287777688325,-28673.992734352425,-33774.0562966119,-29937.83135099411,-28101.344872543163,-30347.586473514773,-20828.525543473515,-27569.765119966956,-29392.69172300108,-35484.17463502093,-24754.573446482817,-31284.363181694207,6402.506957916729,-49962.287777688325,6402.506957916729,18,car-train_10000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_1000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_11000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_12000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_13000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_14000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_2000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_3000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_4000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_5000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_6000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_7000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_8000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0;car-train_9000_5000000_ss_0.0003000000000000001_m_100_r_3875_e_0.0
3.0000000000000014e-05,16,3875,0.0,-28060.463521865768,-31823.1575100974,-29349.720733489063,-30317.78313679079,-32242.354303068547,-30913.94996755905,-26455.530400754487,-36284.23534268672,-29998.539103213356,-32905.56975734487,-33482.175997937964,-26840.056398222863,-37106.82704337052,-33140.04402628229,-31351.45766019169,3057.517188999769,-37106.82704337052,3057.517188999769,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_1000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_11000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_12000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_13000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_14000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_2000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_3000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_4000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_5000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_6000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_7000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_8000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0;car-train_9000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.0
0.0003000000000000001,128,3875,0.0,-49298.08262603457,-31379.33603580401,-25571.641496791162,-38955.48831650906,-31170.757977745605,-26428.65466164422,-28559.848032491605,-33578.939498220294,-28378.193733829652,-34923.254771306776,-30246.313305359745,-28551.35717942873,-31215.585204459796,-21850.440048680826,-31436.278063450434,6387.365302223174,-49298.08262603457,6387.365302223174,18,car-train_10000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_1000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_11000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_12000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_13000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_14000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_2000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_3000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_4000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_5000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_6000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_7000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_8000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0;car-train_9000_5000000_ss_0.0003000000000000001_m_128_r_3875_e_0.0
3.0000000000000014e-05,16,3875,0.05,-34318.63653652515,-29317.981190066832,-32334.530173644085,-31203.429328324604,-32303.184463239642,-32656.646989392662,-29929.05728742224,-38460.92638286934,-33080.05780202254,-32434.628445922997,-31407.73612539575,-28983.655575220906,-37588.338634157924,-33061.5517163011,-32648.597189321834,2634.1531080987766,-38460.92638286934,2634.1531080987766,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_1000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_11000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_12000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_13000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_14000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_2000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_3000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_4000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_5000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_6000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_7000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_8000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05;car-train_9000_5000000_ss_3.0000000000000014e-05_m_16_r_3875_e_0.05
0.0003000000000000001,44,1625,0.0,-33065.680141775425,-30353.97337483679,-45323.77133118567,-34563.45493580737,-27138.61493866724,-24809.652532082237,-36039.63142007863,-28944.348291022063,-33132.4459780049,-28679.143205328583,-31646.941185903426,,-36698.69365089765,-34194.93770806948,-32660.86836105073,4981.365191843211,-45323.77133118567,4981.365191843211,17,car-train_10000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_1000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_11000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_13000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_14000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_2000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_3000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_4000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_5000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_6000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_7000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_8000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0;car-train_9000_5000000_ss_0.0003000000000000001_m_44_r_1625_e_0.0
3.0000000000000014e-05,16,1625,0.05,-31433.73764477999,-36537.368958091094,-32427.043290316575,-34086.50365319404,-35616.124962207534,-31300.54708857151,-25996.99793976691,-37047.08656353268,-33416.098051397705,-30417.568023424745,-30871.092105873187,-28623.438123503714,-34513.61688812732,-35338.5340685055,-32687.554097235177,3030.2029950971237,-37047.08656353268,3030.2029950971237,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_1000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_11000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_12000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_13000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_14000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_2000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_3000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_4000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_5000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_6000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_7000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_8000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05;car-train_9000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.05
3.0000000000000014e-05,16,5000,0.05,-33167.44933853843,-32049.429050638133,-35288.632172937185,-32632.90569831403,-29295.7665391536,-32075.194515940875,-31824.16116551014,-36301.442756897304,-31993.39150537922,-33078.56476689483,-32514.044653104673,-30458.412358615038,-34235.06187989918,-34066.39989146814,-32784.346878092205,1750.3000569201467,-36301.442756897304,1750.3000569201467,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_1000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_11000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_12000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_13000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_14000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_2000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_3000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_4000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_5000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_6000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_7000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_8000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05;car-train_9000_5000000_ss_3.0000000000000014e-05_m_16_r_5000_e_0.05
3.0000000000000014e-05,16,1625,0.0,-32156.49762787109,-28151.47199032956,-30150.926663146776,-33887.327767243914,-29148.076407698598,-30115.77955370432,-32113.977648595177,-45631.69188943209,-32790.95906762976,-27583.038051687086,-34108.68384472439,-33367.036518981426,-37623.02133673567,-35795.80649240372,-33044.592490013114,4444.395346897874,-45631.69188943209,4444.395346897874,18,car-train_10000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_1000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_11000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_12000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_13000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_14000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_2000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_3000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_4000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_5000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_6000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_7000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_8000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0;car-train_9000_5000000_ss_3.0000000000000014e-05_m_16_r_1625_e_0.0
