step_size,num_minibatches,rollout_steps,entropy_coef,l1_lambda_x,auc_seed_1000,auc_seed_2000,auc_seed_3000,auc_seed_4000,auc_seed_5000,auc_seed_6000,auc_seed_7000,auc_seed_8000,auc_seed_9000,auc_seed_10000,auc_seed_11000,auc_seed_12000,auc_seed_13000,auc_seed_14000,mean_auc,std_auc,min_auc,max_auc,n_seeds,l1_lambda_y,file_name
0.0001,64,2000,0.0,1e-05,-37538.690791176385,-33678.959108878895,-35363.50663323347,-41643.374840195225,-41846.91167054527,52829.60599652158,-39536.11251146055,-40692.74574705786,97954.55053043489,-45911.911606775306,-14843.068252639876,-46895.54521316647,-37812.494140525225,-29502.376474728357,-21034.395747387603,40985.841631063704,-46895.54521316647,97954.55053043489,18,0.0001,car-train_10000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4
0.0001,64,2000,0.0,1e-05,-37538.690791176385,-33678.959108878895,-35363.50663323347,-41643.374840195225,-41846.91167054527,52829.60599652158,-39536.11251146055,-40692.74574705786,97954.55053043489,-45911.911606775306,-14843.068252639876,-46895.54521316647,-37812.494140525225,-29502.376474728357,-21034.395747387603,40985.841631063704,-46895.54521316647,97954.55053043489,18,0.001,car-train_10000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3
0.0001,128,2000,0.0,1e-05,-41855.55064078965,-35555.066075893075,-35453.04822687607,-38879.2635064976,-50333.00562027363,-34448.920280756574,-44238.105433842495,-35290.72024763576,-48943.52725035903,51826.70908398404,137660.94894674607,-48652.61013208815,-44141.92060363419,-47692.8104439456,-22571.206459418692,50847.75758060016,-50333.00562027363,137660.94894674607,18,1e-05,car-train_10000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-5
0.0001,128,2000,0.0,1e-05,-41855.55064078965,-35555.066075893075,-35453.04822687607,-38879.2635064976,-50333.00562027363,-34448.920280756574,-44238.105433842495,-35290.72024763576,-48943.52725035903,51826.70908398404,137660.94894674607,-48652.61013208815,-44141.92060363419,-47692.8104439456,-22571.206459418692,50847.75758060016,-50333.00562027363,137660.94894674607,18,0.0001,car-train_10000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-4
0.0001,128,2000,0.0,1e-05,-41855.55064078965,-35555.066075893075,-35453.04822687607,-38879.2635064976,-50333.00562027363,-34448.920280756574,-44238.105433842495,-35290.72024763576,-48943.52725035903,51826.70908398404,137660.94894674607,-48652.61013208815,-44141.92060363419,-47692.8104439456,-22571.206459418692,50847.75758060016,-50333.00562027363,137660.94894674607,18,0.001,car-train_10000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_128_r_2000_e_0.0_l1_1e-3
0.0001,64,2000,0.0,0.0001,-39956.82077486462,-36716.249992331796,-38375.431831076705,-20634.037337126472,-36199.76936339772,-34334.67025545732,71146.35305392019,-37366.74849000323,17099.998993936035,-36176.8575345316,-37340.68588636809,-36214.094322945035,-40982.33786457127,-33973.60062771299,-24287.496588037906,30086.5457117485,-40982.33786457127,71146.35305392019,18,1e-05,car-train_10000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-5
0.0001,64,2000,0.0,0.0001,-39956.82077486462,-36716.249992331796,-38375.431831076705,-20634.037337126472,-36199.76936339772,-34334.67025545732,71146.35305392019,-37366.74849000323,17099.998993936035,-36176.8575345316,-37340.68588636809,-36214.094322945035,-40982.33786457127,-33973.60062771299,-24287.496588037906,30086.5457117485,-40982.33786457127,71146.35305392019,18,0.0001,car-train_10000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-4
0.0001,64,2000,0.0,0.0001,-39956.82077486462,-36716.249992331796,-38375.431831076705,-20634.037337126472,-36199.76936339772,-34334.67025545732,71146.35305392019,-37366.74849000323,17099.998993936035,-36176.8575345316,-37340.68588636809,-36214.094322945035,-40982.33786457127,-33973.60062771299,-24287.496588037906,30086.5457117485,-40982.33786457127,71146.35305392019,18,0.001,car-train_10000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_64_r_2000_e_0.0_l1_1e-3
0.0003,64,4000,0.0,1e-05,-34654.52217606588,-34607.70540912748,-39494.41192615695,-37213.96967863378,-27729.10674821557,-28732.36095743029,-2235.2385969010797,-23459.48568963445,1338.195329406242,-30218.650927855626,-35194.786055067605,-23912.089875002774,-25838.05691573198,-22739.201398828427,-26049.38507323183,11659.51973784328,-39494.41192615695,11659.51973784328,18,1e-05,car-train_10000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-5
0.0003,64,4000,0.0,1e-05,-34654.52217606588,-34607.70540912748,-39494.41192615695,-37213.96967863378,-27729.10674821557,-28732.36095743029,-2235.2385969010797,-23459.48568963445,1338.195329406242,-30218.650927855626,-35194.786055067605,-23912.089875002774,-25838.05691573198,-22739.201398828427,-26049.38507323183,11659.51973784328,-39494.41192615695,11659.51973784328,18,0.0001,car-train_10000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-4
0.0003,64,4000,0.0,1e-05,-34654.52217606588,-34607.70540912748,-39494.41192615695,-37213.96967863378,-27729.10674821557,-28732.36095743029,-2235.2385969010797,-23459.48568963445,1338.195329406242,-30218.650927855626,-35194.786055067605,-23912.089875002774,-25838.05691573198,-22739.201398828427,-26049.38507323183,11659.51973784328,-39494.41192615695,11659.51973784328,18,0.001,car-train_10000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-4_m_64_r_4000_e_0.0_l1_1e-3
0.0001,128,4000,0.0,0.0001,-35969.353039966096,39771.3518740474,-39346.503470712516,-37312.04419574828,-39708.234281584824,-38415.04050205181,-38357.20309533458,-39570.230081739726,27927.133341582576,-37806.182011176614,-40082.4007746118,-40518.68076481821,-38429.730347885416,-37022.37715400298,-28202.8210360002,25459.962421438988,-40518.68076481821,39771.3518740474,18,1e-05,car-train_10000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-5
0.0001,128,4000,0.0,0.0001,-35969.353039966096,39771.3518740474,-39346.503470712516,-37312.04419574828,-39708.234281584824,-38415.04050205181,-38357.20309533458,-39570.230081739726,27927.133341582576,-37806.182011176614,-40082.4007746118,-40518.68076481821,-38429.730347885416,-37022.37715400298,-28202.8210360002,25459.962421438988,-40518.68076481821,39771.3518740474,18,0.0001,car-train_10000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-4
0.0001,128,4000,0.0,0.0001,-35969.353039966096,39771.3518740474,-39346.503470712516,-37312.04419574828,-39708.234281584824,-38415.04050205181,-38357.20309533458,-39570.230081739726,27927.133341582576,-37806.182011176614,-40082.4007746118,-40518.68076481821,-38429.730347885416,-37022.37715400298,-28202.8210360002,25459.962421438988,-40518.68076481821,39771.3518740474,18,0.001,car-train_10000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_1e-4_m_128_r_4000_e_0.0_l1_1e-3
0.0003,128,4000,0.0,0.0001,-32182.57180751286,-33287.24325079954,-36773.509553404365,-36438.87061138611,-35997.58630148433,-37047.75298393425,-32567.291672514766,-40000.865960881434,-39133.210612391005,-32003.15171076428,52801.2418877927,-39130.63469446463,-42113.93470355214,-27975.080410338167,-29417.890170402512,23096.235519972215,-42113.93470355214,52801.2418877927,18,1e-05,car-train_10000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_1000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_11000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_12000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_13000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_14000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_2000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_3000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_4000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_5000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_6000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_7000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_8000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5;car-train_9000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-5
0.0003,128,4000,0.0,0.0001,-32182.57180751286,-33287.24325079954,-36773.509553404365,-36438.87061138611,-35997.58630148433,-37047.75298393425,-32567.291672514766,-40000.865960881434,-39133.210612391005,-32003.15171076428,52801.2418877927,-39130.63469446463,-42113.93470355214,-27975.080410338167,-29417.890170402512,23096.235519972215,-42113.93470355214,52801.2418877927,18,0.0001,car-train_10000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_1000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_11000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_12000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_13000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_14000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_2000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_3000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_4000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_5000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_6000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_7000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_8000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4;car-train_9000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-4
0.0003,128,4000,0.0,0.0001,-32182.57180751286,-33287.24325079954,-36773.509553404365,-36438.87061138611,-35997.58630148433,-37047.75298393425,-32567.291672514766,-40000.865960881434,-39133.210612391005,-32003.15171076428,52801.2418877927,-39130.63469446463,-42113.93470355214,-27975.080410338167,-29417.890170402512,23096.235519972215,-42113.93470355214,52801.2418877927,18,0.001,car-train_10000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_1000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_11000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_12000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_13000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_14000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_2000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_3000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_4000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_5000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_6000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_7000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_8000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3;car-train_9000_5000000_ss_3e-4_m_128_r_4000_e_0.0_l1_1e-3
